model,year,price,transmission,mileage,fueltype,tax,mpg,enginesize
 Grandland X,2019,17700.0,Manual,13328,Petrol,145,44.1,1.2
 Grandland X,2019,16899.0,Manual,14693,Diesel,145,56.5,1.5
 Grandland X,2018,14650.0,Automatic,15116,Diesel,145,65.7,1.6
 Grandland X,2019,16400.0,Manual,10,Petrol,145,44.1,1.2
 Grandland X,2019,17844.0,Automatic,2035,Diesel,145,57.7,1.5
 Grandland X,2019,18495.0,Automatic,11682,Petrol,145,43.5,1.2
 Grandland X,2018,17664.0,Automatic,4355,Diesel,145,57.7,1.5
 Grandland X,2018,14495.0,Manual,11000,Petrol,150,55.4,1.2
 Grandland X,2018,14295.0,Automatic,15885,Diesel,150,65.7,1.6
 Grandland X,2019,14995.0,Manual,16032,Petrol,150,44.1,1.2
 Grandland X,2018,16995.0,Manual,9400,Petrol,145,55.4,1.2
 Grandland X,2019,18299.0,Manual,11795,Petrol,150,44.1,1.2
 Grandland X,2019,19990.0,Manual,7234,Petrol,145,45.6,1.2
 Grandland X,2018,15000.0,Manual,29177,Diesel,150,56.5,1.5
 Grandland X,2018,13866.0,Automatic,24431,Diesel,145,65.7,1.6
 Grandland X,2019,18499.0,Manual,9553,Diesel,145,48.7,1.5
 Grandland X,2018,15498.0,Manual,8500,Petrol,145,55.4,1.2
 Grandland X,2019,16620.0,Manual,5143,Petrol,145,44.1,1.2
 Grandland X,2019,17598.0,Manual,14255,Petrol,145,44.1,1.2
 Grandland X,2018,16299.0,Manual,32026,Diesel,145,56.5,1.5
 Grandland X,2019,17000.0,Manual,10218,Diesel,145,56.5,1.5
 Grandland X,2019,19990.0,Manual,8041,Diesel,145,48.7,1.5
 Grandland X,2018,15799.0,Manual,22794,Diesel,145,56.5,1.5
 Grandland X,2019,15180.0,Manual,15114,Diesel,145,56.5,1.5
 Grandland X,2019,19580.0,Manual,5084,Diesel,145,48.7,1.5
 Grandland X,2019,18659.0,Automatic,4285,Petrol,150,43.5,1.2
 Grandland X,2018,15541.0,Manual,16403,Petrol,145,55.4,1.2
 Grandland X,2018,16240.0,Automatic,23836,Diesel,145,57.7,1.5
 Grandland X,2019,15250.0,Manual,11958,Diesel,145,56.5,1.5
 Grandland X,2018,14640.0,Manual,16172,Diesel,145,70.6,1.6
 Grandland X,2018,16020.0,Manual,31249,Diesel,145,56.5,1.5
 Grandland X,2019,17462.0,Manual,15426,Petrol,145,44.1,1.2
 Grandland X,2018,17500.0,Manual,16000,Diesel,145,56.5,1.5
 Grandland X,2019,19839.0,Manual,4500,Petrol,150,44.1,1.2
 Grandland X,2019,16299.0,Automatic,1342,Petrol,145,43.5,1.2
 Grandland X,2018,14599.0,Automatic,7260,Diesel,145,65.7,1.6
 Grandland X,2019,13199.0,Manual,28792,Petrol,145,44.1,1.2
 Grandland X,2018,12799.0,Manual,22222,Diesel,145,70.6,1.6
 Grandland X,2019,16499.0,Manual,12817,Petrol,145,44.1,1.2
 Grandland X,2018,16299.0,Automatic,8935,Diesel,145,57.7,1.5
 Grandland X,2019,17700.0,Manual,10690,Petrol,145,44.1,1.2
 Grandland X,2018,14799.0,Manual,9241,Diesel,145,70.6,1.6
 Grandland X,2019,16599.0,Manual,12554,Petrol,145,44.1,1.2
 Grandland X,2019,17999.0,Automatic,18000,Petrol,145,43.5,1.2
 Grandland X,2018,13399.0,Manual,14598,Diesel,145,70.6,1.6
 Grandland X,2019,17499.0,Manual,4060,Petrol,145,44.1,1.2
 Grandland X,2019,17099.0,Manual,6217,Petrol,145,44.1,1.2
 Grandland X,2019,16799.0,Automatic,6162,Diesel,145,57.7,1.5
 Grandland X,2018,15499.0,Manual,4330,Diesel,145,70.6,1.6
 Grandland X,2019,16799.0,Manual,3138,Diesel,145,48.7,1.5
 Grandland X,2019,16799.0,Manual,3613,Diesel,145,56.5,1.5
 Grandland X,2019,17489.0,Manual,20692,Petrol,150,44.1,1.2
 Grandland X,2019,16995.0,Manual,2417,Petrol,145,45.6,1.2
 Grandland X,2017,14170.0,Manual,19632,Diesel,145,70.6,1.6
 Grandland X,2019,14750.0,Manual,5108,Petrol,145,44.1,1.2
 Grandland X,2018,16491.0,Manual,30034,Diesel,145,56.5,1.5
 Grandland X,2019,18499.0,Automatic,10767,Petrol,150,43.5,1.2
 Grandland X,2018,14991.0,Manual,13331,Petrol,150,44.1,1.2
 Grandland X,2019,17991.0,Manual,13248,Petrol,150,44.1,1.2
 Grandland X,2018,15299.0,Manual,14300,Diesel,145,56.5,1.5
 Grandland X,2018,17999.0,Automatic,31029,Petrol,145,43.5,1.2
 Grandland X,2019,16495.0,Manual,9482,Petrol,150,44.1,1.2
 Grandland X,2019,18997.0,Automatic,4083,Petrol,150,43.5,1.2
 Grandland X,2018,15795.0,Manual,6805,Petrol,145,55.4,1.2
 Grandland X,2019,17450.0,Manual,9553,Diesel,145,48.7,1.5
 Grandland X,2018,17195.0,Manual,16984,Petrol,145,44.1,1.2
 Grandland X,2018,15250.0,Manual,18578,Petrol,145,55.4,1.2
 Grandland X,2019,16795.0,Manual,10552,Diesel,150,56.5,1.5
 Grandland X,2018,13695.0,Automatic,23807,Petrol,145,43.5,1.2
 Grandland X,2018,15295.0,Automatic,25768,Diesel,145,57.7,1.5
 Grandland X,2018,15700.0,Manual,16429,Petrol,145,55.4,1.2
 Grandland X,2018,13886.0,Manual,17821,Petrol,145,44.1,1.2
 Grandland X,2018,13900.0,Manual,17393,Petrol,145,55.4,1.2
 Grandland X,2019,15500.0,Manual,2583,Petrol,145,44.1,1.2
 Grandland X,2018,13500.0,Manual,15482,Petrol,145,55.4,1.2
 Grandland X,2018,13793.0,Manual,27970,Diesel,150,56.5,1.5
 Grandland X,2018,14599.0,Manual,24103,Diesel,150,70.6,1.6
 Grandland X,2018,16491.0,Manual,30034,Diesel,150,56.5,1.5
 Grandland X,2019,15967.0,Manual,4968,Petrol,150,44.1,1.2
 Grandland X,2019,16291.0,Manual,12026,Diesel,150,56.5,1.5
 Grandland X,2019,16291.0,Manual,9165,Petrol,150,44.1,1.2
 Grandland X,2019,16726.0,Manual,11325,Petrol,145,44.1,1.2
 Grandland X,2019,19500.0,Manual,2392,Petrol,150,44.1,1.2
 Grandland X,2019,16871.0,Manual,1066,Petrol,150,44.1,1.2
 Grandland X,2018,14995.0,Manual,16253,Diesel,145,70.6,1.6
 Grandland X,2018,14995.0,Manual,8737,Petrol,145,44.1,1.2
 Grandland X,2019,16300.0,Manual,15357,Petrol,150,44.1,1.2
 Grandland X,2018,17495.0,Automatic,6728,Petrol,145,54.3,1.2
 Grandland X,2018,14300.0,Manual,27725,Diesel,145,56.5,1.5
 Grandland X,2018,16100.0,Automatic,23352,Petrol,145,43.5,1.2
 Grandland X,2019,18995.0,Manual,6009,Petrol,145,45.6,1.2
 Grandland X,2019,15995.0,Manual,13700,Petrol,145,44.1,1.2
 Grandland X,2019,16800.0,Manual,5695,Petrol,145,44.1,1.2
 Grandland X,2019,19995.0,Automatic,2000,Diesel,145,57.7,1.5
 Grandland X,2019,18495.0,Manual,19800,Petrol,145,44.1,1.2
 Grandland X,2019,17495.0,Manual,13275,Petrol,145,44.1,1.2
 Grandland X,2019,16000.0,Manual,9312,Petrol,145,44.1,1.2
 Grandland X,2019,17250.0,Manual,2851,Petrol,150,44.1,1.2
 Grandland X,2018,14895.0,Manual,10000,Petrol,150,55.4,1.2
 Grandland X,2019,17995.0,Manual,1398,Petrol,150,44.1,1.2
 Grandland X,2019,15495.0,Automatic,23598,Diesel,150,57.7,1.5
 Grandland X,2018,14490.0,Manual,30515,Petrol,150,55.4,1.2
 Grandland X,2019,17289.0,Manual,14421,Diesel,145,56.5,1.5
 Grandland X,2018,13989.0,Manual,29094,Diesel,150,56.5,1.5
 Grandland X,2018,18496.0,Manual,6899,Diesel,145,56.5,1.5
 Grandland X,2018,17250.0,Manual,19092,Petrol,145,44.1,1.2
 Grandland X,2019,17295.0,Manual,8500,Petrol,150,44.1,1.2
 Grandland X,2019,15495.0,Manual,8500,Petrol,150,44.1,1.2
 Grandland X,2019,17050.0,Manual,4570,Petrol,145,44.1,1.2
 Grandland X,2018,13991.0,Automatic,32631,Diesel,145,57.7,1.5
 Grandland X,2019,15390.0,Manual,2128,Petrol,145,44.1,1.2
 Grandland X,2019,17871.0,Manual,18958,Diesel,145,56.5,1.5
 Grandland X,2019,17170.0,Manual,2030,Petrol,145,44.1,1.2
 Grandland X,2019,17651.0,Manual,2908,Diesel,145,56.5,1.5
 Grandland X,2019,17150.0,Manual,2703,Petrol,145,44.1,1.2
 Grandland X,2019,16799.0,Automatic,4117,Diesel,145,57.7,1.5
 Grandland X,2018,13995.0,Manual,6100,Petrol,145,44.1,1.2
 Grandland X,2018,15798.0,Manual,34394,Diesel,145,56.5,1.5
 Grandland X,2018,15798.0,Manual,20815,Diesel,145,56.5,1.5
 Grandland X,2019,18298.0,Manual,17150,Petrol,145,44.1,1.2
 Grandland X,2019,18298.0,Manual,16907,Petrol,145,44.1,1.2
 Grandland X,2018,13998.0,Manual,41033,Diesel,145,56.5,1.5
 Grandland X,2018,13998.0,Manual,26403,Diesel,145,56.5,1.5
 Grandland X,2020,18995.0,Manual,300,Petrol,150,45.6,1.2
 Grandland X,2018,16299.0,Automatic,18432,Petrol,145,43.5,1.2
 Grandland X,2018,13998.0,Manual,29094,Diesel,145,56.5,1.5
 Grandland X,2018,17995.0,Manual,17000,Diesel,145,65.7,1.6
 Grandland X,2019,18995.0,Automatic,5000,Petrol,145,43.5,1.2
 Grandland X,2019,19995.0,Manual,8940,Petrol,145,44.1,1.2
 Grandland X,2019,19995.0,Manual,8000,Petrol,145,44.1,1.2
 Grandland X,2019,18299.0,Automatic,5420,Diesel,145,57.7,1.5
 Grandland X,2019,17290.0,Manual,14940,Diesel,145,56.5,1.5
 Grandland X,2018,16299.0,Manual,27081,Petrol,145,44.1,1.2
 Grandland X,2018,16991.0,Automatic,20238,Petrol,145,43.5,1.2
 Grandland X,2019,17990.0,Automatic,9515,Diesel,145,57.7,1.5
 Grandland X,2019,17700.0,Manual,11104,Petrol,145,44.1,1.2
 Grandland X,2018,15995.0,Automatic,7458,Diesel,150,65.7,1.6
 Grandland X,2018,14995.0,Manual,19335,Petrol,150,55.4,1.2
 Grandland X,2019,14995.0,Manual,2555,Diesel,145,53.3,1.5
 Grandland X,2019,18490.0,Manual,1500,Diesel,145,48.7,1.5
 Grandland X,2019,17500.0,Automatic,7500,Diesel,145,57.7,1.5
 Grandland X,2019,17230.0,Automatic,28560,Diesel,145,57.7,1.5
 Grandland X,2019,16994.0,Automatic,422,Petrol,145,42.8,1.2
 Grandland X,2019,18200.0,Manual,7532,Petrol,145,44.1,1.2
 Grandland X,2018,15910.0,Automatic,14082,Diesel,145,57.7,1.5
 Grandland X,2019,19500.0,Manual,13000,Diesel,145,56.5,1.5
 Grandland X,2019,19990.0,Automatic,16300,Diesel,145,46.3,2.0
 Grandland X,2018,15798.0,Manual,22022,Diesel,145,56.5,1.5
 Grandland X,2018,15798.0,Manual,35078,Diesel,145,56.5,1.5
 Grandland X,2018,15299.0,Manual,35597,Diesel,145,56.5,1.5
 Grandland X,2019,16590.0,Manual,6639,Diesel,145,56.5,1.5
 Grandland X,2019,18490.0,Manual,5300,Petrol,145,44.1,1.2
 Grandland X,2019,15990.0,Manual,410,Petrol,145,44.1,1.2
 Grandland X,2019,17499.0,Manual,14251,Diesel,145,56.5,1.5
 Grandland X,2019,16599.0,Manual,14020,Diesel,145,56.5,1.5
 Grandland X,2019,17298.0,Manual,14931,Diesel,145,56.5,1.5
 Grandland X,2019,17060.0,Automatic,13991,Diesel,145,57.7,1.5
 Grandland X,2019,17400.0,Automatic,14263,Diesel,145,57.7,1.5
 Grandland X,2019,14995.0,Manual,12863,Petrol,150,44.1,1.2
 Grandland X,2018,16794.0,Manual,40773,Diesel,150,56.5,1.5
 Grandland X,2018,15798.0,Manual,41502,Diesel,145,56.5,1.5
 Grandland X,2018,15798.0,Manual,23742,Diesel,145,56.5,1.5
 Grandland X,2019,17995.0,Manual,2820,Petrol,145,44.1,1.2
 Grandland X,2019,16495.0,Manual,2653,Petrol,150,44.1,1.2
 Grandland X,2018,16995.0,Manual,8000,Petrol,150,44.1,1.2
 Grandland X,2018,16695.0,Automatic,17080,Diesel,145,65.7,1.6
 Grandland X,2018,15795.0,Manual,7000,Petrol,145,55.4,1.2
 Grandland X,2019,16790.0,Manual,11715,Petrol,145,44.1,1.2
 Grandland X,2019,16790.0,Manual,13085,Petrol,145,44.1,1.2
 Grandland X,2019,17900.0,Manual,10163,Petrol,145,44.1,1.2
 Grandland X,2019,16457.0,Manual,4804,Petrol,145,44.1,1.2
 Grandland X,2018,12750.0,Manual,53000,Diesel,150,70.6,1.6
 Grandland X,2019,18495.0,Manual,14750,Petrol,145,44.1,1.2
 Grandland X,2019,17495.0,Manual,13500,Petrol,150,44.1,1.2
 Grandland X,2019,19995.0,Automatic,13500,Petrol,150,43.5,1.2
 Grandland X,2019,17495.0,Manual,13000,Petrol,150,44.1,1.2
 Grandland X,2018,16991.0,Manual,4800,Petrol,145,55.4,1.2
 Grandland X,2019,18495.0,Manual,11847,Petrol,145,44.1,1.2
 Grandland X,2019,19495.0,Manual,7769,Petrol,145,44.1,1.2
 Grandland X,2019,17990.0,Manual,7042,Diesel,145,48.7,1.5
 Grandland X,2019,17795.0,Manual,14700,Diesel,145,56.5,1.5
 Grandland X,2019,18000.0,Manual,4998,Petrol,145,44.1,1.2
 Grandland X,2018,15798.0,Manual,28627,Diesel,145,56.5,1.5
 Grandland X,2019,16999.0,Manual,4734,Petrol,145,44.1,1.2
 Grandland X,2018,14600.0,Automatic,21313,Diesel,145,65.7,1.6
 Grandland X,2018,17250.0,Manual,17348,Petrol,145,44.1,1.2
 Grandland X,2019,18490.0,Manual,8215,Diesel,145,56.5,1.5
 Grandland X,2019,18499.0,Manual,16121,Diesel,150,56.5,1.5
 Grandland X,2018,14999.0,Manual,26651,Petrol,145,44.1,1.2
 Grandland X,2018,17999.0,Manual,12689,Petrol,145,44.1,1.2
 Grandland X,2018,14495.0,Manual,8755,Petrol,145,55.4,1.2
 Grandland X,2019,17499.0,Manual,11350,Petrol,145,44.1,1.2
 Grandland X,2019,16791.0,Manual,8402,Petrol,150,44.1,1.2
 Grandland X,2019,17991.0,Automatic,11695,Petrol,150,43.5,1.2
 Grandland X,2019,19691.0,Automatic,8743,Petrol,150,43.5,1.2
 Grandland X,2019,18695.0,Automatic,12564,Petrol,145,43.5,1.2
 Grandland X,2019,16688.0,Manual,10890,Petrol,145,44.1,1.2
 Grandland X,2019,18750.0,Manual,7890,Petrol,145,56.5,1.2
 Grandland X,2018,18500.0,Manual,12641,Diesel,145,56.5,1.5
 Grandland X,2018,14999.0,Manual,33566,Diesel,145,56.5,1.5
 Grandland X,2019,18500.0,Manual,6097,Petrol,145,44.1,1.2
 Grandland X,2018,15000.0,Manual,8174,Petrol,145,44.1,1.2
 Grandland X,2018,14999.0,Manual,24568,Diesel,145,56.5,1.5
 Grandland X,2019,18995.0,Automatic,2250,Petrol,150,43.5,1.2
 Grandland X,2018,14994.0,Manual,19493,Petrol,150,55.4,1.2
 Grandland X,2019,19000.0,Manual,2337,Diesel,145,56.5,1.5
 Grandland X,2018,15000.0,Manual,19859,Diesel,150,56.5,1.5
 Grandland X,2018,14499.0,Manual,13440,Diesel,145,70.6,1.6
 Grandland X,2018,14499.0,Manual,10628,Diesel,145,70.6,1.6
 Grandland X,2018,14499.0,Manual,6717,Petrol,145,55.4,1.2
 Grandland X,2019,19500.0,Manual,2238,Petrol,145,44.1,1.2
 Grandland X,2018,14499.0,Manual,8227,Diesel,145,70.6,1.6
 Grandland X,2018,14499.0,Manual,5492,Petrol,145,55.4,1.2
 Grandland X,2018,14499.0,Manual,7402,Diesel,145,70.6,1.6
 Grandland X,2018,14399.0,Manual,7321,Diesel,145,70.6,1.6
 Grandland X,2018,13890.0,Manual,18290,Diesel,145,70.6,1.6
 Grandland X,2018,14499.0,Manual,10086,Diesel,145,70.6,1.6
 Grandland X,2018,14499.0,Manual,9561,Diesel,145,70.6,1.6
 Grandland X,2018,14499.0,Manual,11188,Diesel,145,70.6,1.6
 Grandland X,2019,15990.0,Automatic,34327,Diesel,145,57.7,1.5
 Grandland X,2018,14689.0,Manual,9494,Diesel,145,70.6,1.6
 Grandland X,2019,16995.0,Manual,15180,Diesel,150,56.5,1.5
 Grandland X,2019,16887.0,Manual,11888,Diesel,145,56.5,1.5
 Grandland X,2019,17949.0,Automatic,13756,Diesel,150,47.1,2.0
 Grandland X,2019,14749.0,Manual,2410,Petrol,145,44.1,1.2
 Grandland X,2018,17995.0,Manual,6947,Petrol,150,44.1,1.2
 Grandland X,2018,14499.0,Manual,10794,Diesel,145,70.6,1.6
 Grandland X,2018,14499.0,Manual,8886,Petrol,145,55.4,1.2
 Grandland X,2018,14499.0,Manual,11186,Diesel,145,70.6,1.6
 Grandland X,2018,14995.0,Automatic,14453,Diesel,145,65.7,1.6
 Grandland X,2018,14499.0,Manual,10307,Diesel,145,70.6,1.6
 Grandland X,2018,14999.0,Automatic,5060,Petrol,145,43.5,1.2
 Grandland X,2019,16299.0,Manual,13016,Petrol,145,44.1,1.2
 Grandland X,2019,16000.0,Manual,10766,Petrol,145,44.1,1.2
 Grandland X,2018,16499.0,Automatic,13562,Petrol,145,54.3,1.2
 Grandland X,2019,16599.0,Manual,13053,Diesel,145,56.5,1.5
 Grandland X,2019,17499.0,Manual,8813,Petrol,140,55.4,1.2
 Grandland X,2018,16980.0,Automatic,20637,Diesel,145,61.4,1.6
 Grandland X,2018,15799.0,Manual,11955,Petrol,145,55.4,1.2
 Grandland X,2018,14499.0,Manual,14236,Diesel,145,70.6,1.6
 Grandland X,2020,16499.0,Manual,1032,Diesel,145,55.4,1.5
 Grandland X,2018,14499.0,Manual,10541,Diesel,145,70.6,1.6
 Grandland X,2018,14499.0,Manual,17497,Diesel,145,70.6,1.6
 Grandland X,2018,14499.0,Manual,14588,Diesel,145,70.6,1.6
 Grandland X,2018,14499.0,Manual,9572,Diesel,145,70.6,1.6
 Grandland X,2018,14299.0,Manual,7165,Diesel,145,70.6,1.6
 Grandland X,2019,16000.0,Manual,12277,Petrol,145,44.1,1.2
 Grandland X,2019,18500.0,Manual,1647,Petrol,145,44.1,1.2
 Grandland X,2019,13999.0,Manual,8150,Petrol,145,44.1,1.2
 Grandland X,2019,16000.0,Manual,13986,Petrol,145,44.1,1.2
 Grandland X,2018,15999.0,Manual,18559,Petrol,145,52.3,1.2
 Grandland X,2019,19799.0,Automatic,3222,Petrol,145,43.5,1.2
 Grandland X,2018,14495.0,Manual,21278,Petrol,150,55.4,1.2
 Grandland X,2019,18499.0,Manual,2900,Petrol,145,44.1,1.2
 Grandland X,2019,18999.0,Manual,12400,Petrol,145,44.1,1.2
 Grandland X,2018,13990.0,Manual,14913,Diesel,145,70.6,1.6
 Grandland X,2019,17499.0,Manual,15626,Petrol,145,44.1,1.2
 Grandland X,2018,14499.0,Manual,16158,Diesel,145,70.6,1.6
 Grandland X,2018,14499.0,Manual,12297,Diesel,145,70.6,1.6
 Grandland X,2018,14499.0,Manual,11878,Diesel,145,70.6,1.6
 Grandland X,2018,14499.0,Manual,13598,Diesel,145,70.6,1.6
 Grandland X,2018,14499.0,Manual,11369,Diesel,145,70.6,1.6
 Grandland X,2018,15899.0,Automatic,5397,Petrol,145,43.5,1.2
 Grandland X,2018,14499.0,Manual,10057,Diesel,145,70.6,1.6
 Grandland X,2018,14499.0,Manual,9392,Diesel,145,70.6,1.6
 Grandland X,2018,13778.0,Manual,7533,Petrol,145,55.4,1.2
 Grandland X,2019,15699.0,Manual,13040,Petrol,145,44.1,1.2
 Grandland X,2019,16494.0,Manual,9180,Petrol,145,44.1,1.2
 Grandland X,2019,15995.0,Automatic,8080,Diesel,150,57.7,1.5
 Grandland X,2018,14295.0,Manual,7124,Petrol,145,55.4,1.2
 Grandland X,2018,14495.0,Manual,14320,Diesel,145,70.6,1.6
 Grandland X,2018,19494.0,Automatic,7626,Diesel,145,57.7,1.5
 Grandland X,2019,17999.0,Manual,9945,Diesel,145,70.6,1.6
 Grandland X,2019,19990.0,Automatic,8996,Petrol,145,43.5,1.2
 Grandland X,2019,17990.0,Automatic,12412,Petrol,145,43.5,1.2
 Grandland X,2019,17130.0,Manual,11859,Petrol,145,44.1,1.2
 Grandland X,2019,17255.0,Manual,10059,Petrol,145,44.1,1.2
 Grandland X,2019,16990.0,Automatic,2221,Diesel,145,57.7,1.5
 Grandland X,2018,14790.0,Manual,34269,Petrol,145,44.1,1.2
 Grandland X,2019,15490.0,Manual,2500,Petrol,145,44.1,1.2
 Grandland X,2019,18290.0,Automatic,9007,Diesel,145,57.7,1.5
 Grandland X,2019,16490.0,Manual,4500,Petrol,145,44.1,1.2
 Grandland X,2018,16999.0,Automatic,16500,Petrol,145,43.5,1.2
 Grandland X,2019,17999.0,Automatic,17000,Diesel,145,57.7,1.5
 Grandland X,2019,16999.0,Manual,2500,Diesel,145,56.5,1.5
 Grandland X,2018,16499.0,Manual,16102,Petrol,145,44.1,1.2
 Grandland X,2019,17000.0,Manual,10000,Petrol,145,44.1,1.2
 Grandland X,2019,16995.0,Manual,9910,Petrol,150,44.1,1.2
 Grandland X,2019,19995.0,Manual,1436,Petrol,145,45.6,1.2
 Grandland X,2018,16989.0,Automatic,16000,Diesel,145,57.7,1.5
 Grandland X,2018,16749.0,Automatic,16123,Diesel,145,57.7,1.5
 Grandland X,2019,16995.0,Manual,12167,Diesel,150,56.5,1.5
 Grandland X,2019,18495.0,Automatic,1937,Petrol,145,43.5,1.2
 Grandland X,2019,17495.0,Manual,5154,Petrol,145,44.1,1.2
 Grandland X,2018,14000.0,Manual,12675,Petrol,150,55.4,1.2
 Grandland X,2019,14995.0,Manual,5000,Petrol,145,44.1,1.2
 Grandland X,2019,15995.0,Manual,12807,Petrol,145,44.1,1.2
 Grandland X,2019,16000.0,Automatic,4062,Petrol,145,43.5,1.2
 Grandland X,2019,14800.0,Manual,7555,Petrol,145,44.1,1.2
 Grandland X,2019,18995.0,Automatic,1000,Petrol,145,42.8,1.2
 Grandland X,2018,13500.0,Manual,14613,Diesel,145,56.5,1.5
 Grandland X,2019,19165.0,Manual,1992,Diesel,145,55.4,1.5
 Grandland X,2019,16856.0,Manual,8867,Petrol,145,44.1,1.2
 Grandland X,2019,16565.0,Manual,11470,Petrol,145,44.1,1.2
 Grandland X,2018,14050.0,Manual,9920,Diesel,145,70.6,1.6
 Grandland X,2019,16740.0,Manual,5314,Petrol,145,44.1,1.2
 Grandland X,2019,16590.0,Manual,8867,Petrol,145,44.1,1.2
 Grandland X,2019,16490.0,Manual,11470,Petrol,145,44.1,1.2
 Grandland X,2019,18990.0,Manual,6500,Diesel,145,70.6,1.6
 Grandland X,2019,17995.0,Manual,4626,Petrol,150,44.1,1.2
 Grandland X,2019,19985.0,Automatic,6629,Diesel,145,57.7,1.5
 Grandland X,2019,19995.0,Manual,12550,Diesel,145,45.6,1.5
 Grandland X,2019,18995.0,Automatic,14888,Diesel,145,53.3,1.5
 Grandland X,2018,15495.0,Manual,35494,Petrol,145,55.4,1.2
 Antara,2012,5490.0,Manual,67686,Diesel,235,44.1,2.2
 Antara,2015,7000.0,Manual,65000,Diesel,240,44.1,2.2
 Antara,2013,6700.0,Manual,38548,Diesel,235,44.1,2.2
 Antara,2015,6999.0,Manual,37617,Diesel,240,44.1,2.2
 Antara,2013,5490.0,Semi-Auto,79856,Diesel,330,35.8,2.2
 Antara,2015,6500.0,Manual,52889,Diesel,240,44.1,2.2
 Antara,2013,5495.0,Manual,82059,Diesel,235,44.1,2.2
 Antara,2013,6599.0,Manual,62000,Diesel,240,44.1,2.2
 Antara,2014,6580.0,Semi-Auto,62308,Diesel,330,33.2,2.2
 Antara,2013,6999.0,Manual,53469,Diesel,240,44.1,2.2
 Antara,2012,5800.0,Manual,50478,Diesel,235,42.8,2.2
 Antara,2012,6599.0,Automatic,53730,Diesel,325,36.2,2.2
 Antara,2012,4995.0,Manual,75023,Diesel,240,42.8,2.2
 Antara,2013,5299.0,Manual,67400,Diesel,235,44.1,2.2
 Antara,2014,6790.0,Manual,27495,Diesel,235,44.1,2.2
 Antara,2013,8990.0,Manual,47600,Diesel,240,44.1,2.2
 Antara,2007,2999.0,Automatic,99500,Diesel,565,32.8,2.0
 Antara,2014,6490.0,Manual,39003,Diesel,235,44.1,2.2
 Antara,2012,5695.0,Manual,63725,Diesel,240,42.8,2.2
 Antara,2008,2990.0,Manual,99000,Diesel,300,37.7,2.0
 Antara,2007,2895.0,Manual,116000,Diesel,300,37.7,2.0
 Antara,2012,7495.0,Manual,49000,Diesel,235,44.8,2.2
 Antara,2013,8495.0,Manual,45000,Diesel,235,44.1,2.2
 Antara,2013,5995.0,Manual,55470,Diesel,200,46.3,2.2
 Antara,2012,7850.0,Manual,35100,Diesel,230,44.1,2.2
 Antara,2009,2950.0,Manual,90000,Diesel,305,37.7,2.0
 Antara,2014,8995.0,Manual,6877,Diesel,240,44.1,2.2
 Insignia,2016,10699.0,Manual,16133,Diesel,20,72.4,1.6
 Insignia,2017,10260.0,Manual,38608,Diesel,30,64.2,1.6
 Insignia,2018,13998.0,Manual,25206,Diesel,145,65.7,1.6
 Insignia,2019,15698.0,Manual,19484,Diesel,145,49.6,2.0
 Insignia,2019,19295.0,Manual,11000,Diesel,145,65.7,1.6
 Insignia,2018,14495.0,Manual,9375,Diesel,145,65.7,1.6
 Insignia,2017,13795.0,Manual,18519,Diesel,145,54.3,2.0
 Insignia,2019,14998.0,Manual,27079,Diesel,150,53.3,2.0
 Insignia,2018,14995.0,Manual,9615,Diesel,145,65.7,1.6
 Insignia,2018,13995.0,Manual,12202,Petrol,145,47.1,1.5
 Insignia,2017,9798.0,Manual,27113,Diesel,145,62.8,2.0
 Insignia,2019,14998.0,Manual,10042,Petrol,145,50.4,1.5
 Insignia,2016,10498.0,Manual,34548,Diesel,20,68.9,1.6
 Insignia,2019,15995.0,Manual,10261,Petrol,145,50.4,1.5
 Insignia,2017,14995.0,Manual,15100,Petrol,145,47.1,1.5
 Insignia,2019,15298.0,Manual,13974,Petrol,145,50.4,1.5
 Insignia,2017,13995.0,Manual,31746,Diesel,145,54.3,2.0
 Insignia,2017,14995.0,Manual,13000,Petrol,145,47.1,1.5
 Insignia,2016,9998.0,Manual,20985,Petrol,125,50.4,1.4
 Insignia,2015,8998.0,Manual,32337,Diesel,30,62.8,2.0
 Insignia,2017,13998.0,Manual,33254,Diesel,150,53.3,2.0
 Insignia,2016,7690.0,Manual,50678,Diesel,30,62.8,2.0
 Insignia,2016,9698.0,Manual,6551,Petrol,125,50.4,1.4
 Insignia,2018,14300.0,Manual,7800,Petrol,145,47.1,1.5
 Insignia,2017,11500.0,Manual,14145,Petrol,145,47.1,1.5
 Insignia,2019,14998.0,Manual,16082,Petrol,145,50.4,1.5
 Insignia,2015,7498.0,Manual,43427,Diesel,20,72.4,2.0
 Insignia,2018,13998.0,Manual,33014,Diesel,150,54.3,2.0
 Insignia,2019,15298.0,Manual,9754,Petrol,145,50.4,1.5
 Insignia,2019,15298.0,Manual,9837,Petrol,145,50.4,1.5
 Insignia,2019,16498.0,Manual,15413,Diesel,145,49.6,2.0
 Insignia,2019,15498.0,Manual,26499,Diesel,145,49.6,2.0
 Insignia,2017,14498.0,Manual,24802,Diesel,145,54.3,2.0
 Insignia,2018,14698.0,Manual,19227,Petrol,145,50.4,1.5
 Insignia,2017,14698.0,Manual,24849,Diesel,150,53.3,2.0
 Insignia,2016,8998.0,Manual,55003,Diesel,20,68.9,1.6
 Insignia,2016,8295.0,Manual,49050,Petrol,125,50.4,1.4
